op,a,b,x,y,answer,problem_size,freq,surprisal,target_logprob,avg_target_logprob,n_target_tokens,prediction,correct
-,10,10,20,10,10,20,51,0.031097412109375,-0.031097412109375,-0.031097412109375,1,10,True
-,10,11,21,11,10,21,7,0.11376953125,-0.11376953125,-0.11376953125,1,10,True
-,10,12,22,12,10,22,13,0.022064208984375,-0.022064208984375,-0.022064208984375,1,10,True
-,10,13,23,13,10,23,5,0.1810302734375,-0.1810302734375,-0.1810302734375,1,10,True
-,10,14,24,14,10,24,10,0.0321044921875,-0.0321044921875,-0.0321044921875,1,10,True
-,10,15,25,15,10,25,18,0.0190277099609375,-0.0190277099609375,-0.0190277099609375,1,10,True
-,10,16,26,16,10,26,5,0.0251007080078125,-0.0251007080078125,-0.0251007080078125,1,10,True
-,10,17,27,17,10,27,4,0.032318115234375,-0.032318115234375,-0.032318115234375,1,10,True
-,10,18,28,18,10,28,3,0.2022705078125,-0.2022705078125,-0.2022705078125,1,10,True
-,10,19,29,19,10,29,2,0.319580078125,-0.319580078125,-0.319580078125,1,10,True
-,10,20,30,20,10,30,21,0.01474761962890625,-0.01474761962890625,-0.01474761962890625,1,10,True
-,10,21,31,21,10,31,4,0.09033203125,-0.09033203125,-0.09033203125,1,10,True
-,10,22,32,22,10,32,4,0.9306640625,-0.9306640625,-0.9306640625,1,10,True
-,10,23,33,23,10,33,2,2.603515625,-2.603515625,-2.603515625,1,8,False
-,10,24,34,24,10,34,0,0.049102783203125,-0.049102783203125,-0.049102783203125,1,10,True
-,10,25,35,25,10,35,11,0.09625244140625,-0.09625244140625,-0.09625244140625,1,10,True
-,10,26,36,26,10,36,5,0.0096588134765625,-0.0096588134765625,-0.0096588134765625,1,10,True
-,10,27,37,27,10,37,0,0.037933349609375,-0.037933349609375,-0.037933349609375,1,10,True
-,10,28,38,28,10,38,1,1.251953125,-1.251953125,-1.251953125,1,9,False
-,10,29,39,29,10,39,1,0.038177490234375,-0.038177490234375,-0.038177490234375,1,10,True
-,10,30,40,30,10,40,13,0.01140594482421875,-0.01140594482421875,-0.01140594482421875,1,10,True
-,10,31,41,31,10,41,1,0.10345458984375,-0.10345458984375,-0.10345458984375,1,10,True
-,10,32,42,32,10,42,1,0.1715087890625,-0.1715087890625,-0.1715087890625,1,10,True
-,10,33,43,33,10,43,1,0.39306640625,-0.39306640625,-0.39306640625,1,10,True
